A,8.697,2013,01970505,97.3,98.9,11.4
P,7.989,2014,01970505,96.2,93.1,12.2
P,6.434,2008,01650013,98.4,98.4,14.1
P,6.819,2010,01650013,100,100,14.2
P,7.553,2011,01650013,100,100,14.7
P,7.045,2012,01650013,100,100,15.4
P,7.165,2013,01650013,100,100,15.6
P,6.455,2007,07200305,97,96.3,17.6
P,6.355,2008,07200305,95.6,94.6,19.8
P,6.311,2009,07200305,100,100,15.1
P,6.918,2010,07200305,100,100,14.9
P,6.507,2012,07200305,100,100,15.8
P,6.332,2013,07200305,100,100,16.1
P,6.964,2014,07200305,100,100,14.8
A,9.138,2006,01250505,97.5,97,14.6
A,8.673,2007,01250505,99.6,98.3,13.9
A,8.767,2008,01250505,96.2,94.7,14.2
A,8.668,2009,01250505,98.1,98.7,14.5
A,8.672,2010,01250505,100,100,14.5
A,8.968,2013,01250505,100,100,14.8
A,8.868,2014,01250505,100,100,13.8
NI,4.638,2006,00350363,76.6,74.1,4.2
NI,4.375,2007,00350363,98.1,95.5,8.3
W,4.26,2008,00350363,100,98.3,8.0
NI,4.742,2010,00350363,100,100,7.7
NI,5.184,2011,00350363,98.1,99.7,7.5
NI,5.36,2012,00350363,100,99.4,7.1
NI,4.898,2013,00350363,100,100,6.8
W,4.025,2014,00350363,100,27,6.8
P,6.491,2006,08320605,96.2,92.9,11.9
P,6.904,2007,08320605,90.7,95.4,11.9
P,7.338,2008,08320605,95,90.9,13.2
P,7.598,2009,08320605,95.2,93.6,12.8
P,7.881,2011,08320605,100,99.4,13.5
P,8.043,2012,08320605,99,96.4,13.8
A,8.13,2013,08320605,98.1,98,13.5
P,7.974,2014,08320605,98.1,98.1,13.9
NI,6.086,2006,00350542,50,33.3,65.0
P,6.469,2008,00350542,94.7,91,13.3
P,6.419,2009,00350542,90.6,82,11.7
P,7.246,2010,00350542,95,93.6,12.6
P,7.524,2011,00350542,100,96.4,10.6
P,7.986,2012,00350542,97.2,88.5,11.0
P,8.029,2013,00350542,90.1,90.9,10.5
P,7.989,2014,00350542,89.9,93.4,13.3
P,7.708,2006,04780505,63.9,85.9,8.6
P,7.878,2007,04780505,57.9,95.2,8.2
P,7.881,2008,04780505,65.8,92.5,8.8
P,7.901,2009,04780505,68.3,92.6,8.7
P,7.795,2010,04780505,69,100,8.7
P,7.857,2011,04780505,70.6,100,8.8
P,7.843,2012,04780505,75,100,8.7
P,8.051,2013,04780505,72.8,100,8.7
P,7.723,2014,04780505,74.3,100,8.4
P,8.096,2007,01000515,91,87.1,13.9
P,7.877,2008,01000515,100,98.7,13.6
P,7.986,2009,01000515,99.4,98.9,13.9
P,8.0,2010,01000515,99.5,99,13.9
A,8.221,2011,01000515,100,95.5,13.2
A,8.577,2012,01000515,100,100,13.0
A,8.634,2013,01000515,100,100,12.4
P,7.947,2006,02120505,98.8,98.2,15.2
P,8.049,2007,02120505,100,100,15.3
P,7.944,2008,02120505,98.6,100,17.3
A,8.345,2009,02120505,94.7,90.9,15.9
A,8.559,2010,02120505,95.9,95.8,16.1
A,8.627,2011,02120505,98.7,97.7,15.5
A,8.542,2012,02120505,97.9,96.8,15.8
A,8.779,2013,02120505,100,99.1,15.9
A,8.635,2014,02120505,100,98.7,16.0
P,7.129,2006,03070310,98.6,82.3,12.3
P,6.96,2007,03070310,93.5,92.6,13.5
P,6.969,2008,03070310,96.8,100,13.6
P,7.547,2010,03070310,93,97.8,13.0
P,7.724,2013,03070310,100,100,14.4
P,7.5,2014,03070310,100,100,13.1
P,6.326,2006,01370505,98.1,97.7,12.0
P,6.376,2007,01370505,94.6,94.7,12.4
P,6.35,2008,01370505,93.9,89.1,12.4
P,7.104,2010,01370505,92.6,92,13.9
P,7.154,2011,01370505,96.5,98.3,14.6
P,7.133,2012,01370505,98.9,100,14.8
P,7.544,2013,01370505,98.9,98,15.0
P,7.307,2014,01370505,99,97.2,13.9
A,8.225,2007,03210305,100,100,11.3
P,7.728,2008,03210305,100,100,12.6
P,7.893,2009,03210305,96.6,98.9,12.7
P,8.028,2010,03210305,100,100,12.9
A,8.345,2012,03210305,100,100,11.2
A,8.25,2013,03210305,100,100,12.0
P,7.991,2014,03210305,100,100,12.9
A,8.674,2006,02660505,100,100,12.3
A,9.044,2007,02660505,99.4,98.1,12.9
A,9.153,2008,02660505,99.8,100,12.8
A,9.231,2010,02660505,95.6,94.5,13.5
A,9.381,2011,02660505,100,99.7,13.7
A,9.331,2012,02660505,99.7,96.6,13.4
A,9.434,2013,02660505,98.5,99.5,14.2
A,9.205,2014,02660505,99.7,99.5,12.9
NI,5.578,2012,00350656,94.9,91.5,11.0
NI,5.974,2013,00350656,94.5,95.6,12.4
NI,5.94,2014,00350656,94.8,68,12.5
P,7.405,2006,03070305,95.9,96.2,11.6
P,6.941,2007,03070305,89.1,90.8,12.9
P,7.526,2008,03070305,93.1,91.5,13.7
P,7.638,2009,03070305,96.6,92.6,13.1
P,7.823,2011,03070305,96.9,92.9,15.7
P,7.524,2012,03070305,97.1,100,14.6
P,7.561,2013,03070305,100,100,14.5
P,7.384,2014,03070305,100,99.4,13.8
NI,5.789,2009,01490525,100,100,11.6
P,6.503,2011,01490525,100,97.3,14.3
P,6.533,2012,01490525,100,98.3,14.3
P,6.519,2013,01490525,100,98.9,14.4
P,8.11,2006,01380505,88,91,11.7
P,7.547,2007,01380505,84,88.9,11.1
P,7.687,2008,01380505,97.9,96.2,11.3
P,7.583,2009,01380505,95.5,99.3,11.8
P,7.486,2010,01380505,97.5,100,13.5
P,7.817,2011,01380505,100,100,14.0
P,7.743,2012,01380505,100,100,13.1
A,8.171,2013,01380505,100,100,14.8
P,8.082,2014,01380505,100,100,13.4
P,7.472,2006,02780505,94.2,90.2,13.2
P,7.419,2007,02780505,84.7,89.2,12.3
P,8.057,2009,02780505,97.5,92.7,12.8
A,8.138,2011,02780505,100,95.3,11.9
A,8.467,2012,02780505,98,96.4,12.8
A,8.185,2013,02780505,100,100,12.9
A,8.212,2014,02780505,100,100,12.4
NI,5.341,2007,00930038,95.9,96.6,11.6
NI,6.215,2008,00930038,95.5,98.6,12.6
NI,5.844,2009,00930038,100,100,13.5
P,6.25,2010,00930038,100,99.3,13.9
NI,6.188,2011,00930038,98.4,97,13.9
NI,5.618,2012,00930038,98.5,97.4,13.3
NI,6.079,2013,00930038,100,100,13.8
NI,5.652,2014,00930038,100,99.4,14.1
NI,4.674,2006,04200205,76.5,73.9,10.1
P,6.384,2006,02360510,96.5,94.6,11.8
P,6.759,2007,02360510,97.9,96.8,12.6
P,7.064,2008,02360510,90.5,82.6,11.2
P,7.2,2009,02360510,94.3,91.7,11.0
P,7.533,2011,02360510,96.6,90.8,11.1
P,7.6,2012,02360510,93.6,93.9,10.5
P,7.136,2006,02290510,93.6,93.3,13.9
P,7.156,2007,02290510,91.4,90.8,13.9
P,7.307,2008,02290510,92.5,85.5,13.0
P,7.394,2010,02290510,94.2,91.9,14.9
P,7.376,2011,02290510,96.7,95.5,14.6
P,7.998,2012,02290510,98.6,92,13.0
A,8.186,2013,02290510,98.6,99.2,12.8
A,8.441,2006,00460505,94.3,96.3,12.8
A,8.482,2007,00460505,96,97.5,10.5
A,8.428,2008,00460505,96.7,92.3,13.4
A,8.756,2009,00460505,100,94.2,12.6
A,8.953,2011,00460505,99.8,99.7,11.6
A,9.078,2012,00460505,100,100,12.3
A,9.194,2014,00460505,99,98.8,12.6
NI,4.829,2009,01370030,95.6,94.7,10.3
NI,5.017,2010,01370030,93.8,94.1,10.1
NI,5.562,2011,01370030,98.2,97.5,11.1
NI,5.081,2013,01370030,96.7,86.4,11.0
NI,5.551,2007,08290605,97.6,97.1,8.7
P,6.422,2008,08290605,94.7,86.6,8.8
NI,6.242,2009,08290605,93.7,96.9,8.0
P,6.487,2010,08290605,97.4,100,8.2
P,7.005,2011,08290605,98.6,100,9.3
P,6.77,2012,08290605,98.6,100,9.1
P,7.131,2013,08290605,97.4,100,9.2
P,6.373,2010,00350651,100,100,15.4
NI,6.059,2011,00350651,98.5,100,15.2
P,6.577,2012,00350651,95.2,92,12.6
NI,6.165,2013,00350651,87.8,95.2,13.6
NI,6.096,2014,00350651,86,60.4,13.9
A,8.305,2006,02070505,97.5,95.9,11.2
A,8.601,2009,02070505,98.1,98.2,11.4
A,8.646,2010,02070505,98.5,97.9,11.0
A,8.847,2011,02070505,99.2,99.2,12.0
A,9.242,2014,02070505,99.4,99.2,12.0
P,7.409,2006,04700105,69.4,66.7,14.4
P,7.338,2007,04700105,72.7,83.1,15.7
P,7.339,2008,04700105,59.1,74.6,14.4
P,7.717,2009,04700105,54.9,63,13.8
P,7.864,2010,04700105,54.7,71.3,14.2
P,7.691,2011,04700105,64.2,76.1,15.7
P,8.109,2012,04700105,71.4,80.2,15.7
P,7.981,2013,04700105,67.3,87.5,14.6
P,8.096,2014,04700105,67.9,80.2,14.3
NI,5.114,2009,00350255,100,98,14.3
NI,5.729,2010,00350255,100,86.4,13.7
NI,4.62,2011,00350255,100,92.5,12.7
NI,5.602,2012,00350255,100,98.5,13.6
NI,5.1,2013,00350255,94.8,95.6,12.9
NI,5.917,2006,08530605,100,100,9.7
P,6.313,2007,08530605,100,90.7,9.8
P,6.373,2008,08530605,93.4,95.7,10.2
P,6.684,2009,08530605,95,99.1,10.3
P,6.562,2010,08530605,94.9,98.3,10.6
P,7.361,2011,08530605,99.1,99,11.6
P,7.449,2012,08530605,96.3,97.7,11.5
P,7.682,2013,08530605,97.6,98.7,11.4
P,7.508,2014,08530605,96.5,100,11.2
NI,4.443,2008,00350074,96.9,89.8,11.3
W,4.29,2009,00350074,96.9,89.3,10.9
NI,4.594,2010,00350074,100,96.1,11.6
NI,4.861,2011,00350074,100,85.7,9.2
NI,4.403,2012,00350074,96,96.8,9.8
NI,4.702,2013,00350074,90.5,81,11.4
P,7.695,2006,02660305,100,100,13.9
P,7.79,2007,02660305,100,100,13.8
P,8.032,2008,02660305,98.1,100,13.6
A,8.169,2010,02660305,100,100,13.4
P,8.088,2011,02660305,100,96.6,12.7
P,7.884,2012,02660305,100,97.6,12.6
P,8.054,2014,02660305,100,98.7,12.5
P,7.312,2006,02900305,98,90.5,16.0
P,7.491,2007,02900305,92.1,88,15.7
P,7.302,2008,02900305,89.7,85.1,14.3
P,7.563,2009,02900305,89.2,71.7,14.9
P,7.175,2011,02900305,100,90.7,13.9
P,7.0,2013,02900305,98.7,99.4,17.1
P,6.398,2014,02900305,100,99.2,16.6
P,7.181,2006,04120530,28.2,71.2,12.4
P,7.181,2007,04120530,19.8,91,12.4
P,7.85,2009,04120530,32.6,100,11.7
P,7.807,2010,04120530,40.7,97.4,13.8
P,7.862,2011,04120530,66.1,100,13.9
P,8.004,2012,04120530,68.8,92.7,13.6
A,8.321,2013,04120530,59.1,83,14.0
NI,5.327,2007,01490015,98.1,97.9,13.5
NI,5.288,2009,01490015,92.2,90.7,10.5
NI,5.522,2010,01490015,100,97.6,13.3
NI,5.528,2011,01490015,93.4,96.4,12.1
NI,5.652,2012,01490015,100,97.5,13.3
NI,5.22,2013,01490015,100,88.6,12.5
NI,5.524,2014,01490015,100,96.1,13.8
P,7.162,2007,01860505,100,98.1,13.6
P,7.161,2008,01860505,98.5,98.3,13.2
P,7.079,2009,01860505,97.8,94.1,12.7
P,7.2,2010,01860505,98.5,96.5,13.0
P,7.126,2011,01860505,98.4,98.3,13.0
P,7.307,2012,01860505,98.4,98,12.3
P,7.486,2013,01860505,100,96.7,11.8
NI,5.893,2006,03480520,87.8,94.9,13.7
P,6.382,2007,03480520,90.3,88.6,13.4
NI,6.155,2008,03480520,93.4,100,15.4
P,6.887,2009,03480520,95.7,98.6,14.9
P,6.711,2010,03480520,98.1,100,12.7
P,6.52,2011,03480520,97.1,94.3,14.1
P,7.039,2006,01820505,100,100,14.9
P,7.314,2007,01820505,100,91.1,14.1
P,7.413,2008,01820505,97.2,96.9,14.8
P,7.466,2009,01820505,95.8,90.4,13.4
P,7.652,2011,01820505,98.4,96.2,13.9
P,8.067,2014,01820505,96.8,97.1,12.8
A,8.404,2009,00350545,100,99.7,20.6
A,8.187,2010,00350545,100,99.7,23.2
A,8.132,2011,00350545,100,100,22.0
A,8.307,2014,00350545,98.1,95.2,17.7
P,7.012,2007,07750310,100,100,13.4
P,7.091,2008,07750310,100,100,13.6
P,7.318,2009,07750310,100,100,13.8
P,7.18,2010,07750310,100,100,15.7
P,7.145,2012,07750310,100,100,15.4
P,7.121,2014,07750310,100,100,14.9
P,7.782,2006,02040505,96,95.1,12.4
A,8.695,2007,02040505,93.5,90.4,12.0
A,8.497,2008,02040505,98.2,96.6,13.8
A,8.785,2010,02040505,98.9,98.8,12.8
A,8.651,2011,02040505,100,99.4,12.1
A,9.2,2012,02040505,99.3,99.6,12.3
A,9.292,2013,02040505,100,100,12.8
A,8.971,2014,02040505,100,100,12.2
P,7.94,2006,00560505,100,98.1,14.8
A,8.19,2007,00560505,96.6,98,14.5
A,8.439,2008,00560505,97.4,98.7,14.5
A,8.682,2009,00560505,98.2,97.7,14.5
A,9.037,2010,00560505,99.1,98.6,14.5
A,8.907,2011,00560505,100,100,14.4
A,8.973,2012,00560505,100,100,14.2
A,9.049,2013,00560505,99.1,99,14.3
A,9.217,2014,00560505,99.1,99.4,14.3
A,8.22,2006,04690505,98.5,100,14.2
A,8.37,2007,04690505,100,100,15.3
A,8.438,2008,04690505,40.5,94,15.9
A,9.263,2009,04690505,44.2,80.9,16.2
A,8.795,2010,04690505,25.8,86.9,16.4
P,7.833,2011,04690505,40.8,95.1,18.2
P,7.766,2012,04690505,59.3,94.6,17.5
P,7.856,2013,04690505,47.4,86.2,15.8
P,8.009,2014,04690505,50.4,94.8,15.0
P,6.274,2008,01530320,100,88.4,19.3
NI,6.233,2009,01530320,100,100,21.1
P,6.355,2010,01530320,100,100,17.4
P,6.526,2011,01530320,100,99.7,17.0
P,6.717,2013,01530320,98.7,98.7,16.8
P,6.449,2014,01530320,97,96.9,15.7
P,6.658,2007,01650003,100,100,14.3
P,6.975,2008,01650003,100,100,15.3
P,6.485,2009,01650003,100,100,15.0
P,6.646,2010,01650003,100,100,15.1
P,7.083,2011,01650003,100,100,15.0
P,6.613,2012,01650003,100,100,14.5
P,6.735,2014,01650003,98.4,100,14.5
P,6.674,2007,00050405,100,100,11.4
P,6.639,2008,00050405,97.6,99.6,11.6
P,7.225,2009,00050405,97.7,99.7,11.5
P,6.799,2011,00050405,99.1,100,11.9
P,6.963,2012,00050405,100,100,12.5
P,6.751,2014,00050405,100,100,10.2
P,6.779,2008,02420505,94.1,90.3,6.2
NI,5.0,2010,02420505,91.9,100,4.0
P,6.893,2006,02420505,92.2,96,6.2
P,6.919,2007,02420505,95,93.5,5.5
P,6.3,2008,01490533,100,100,23.0
P,6.628,2009,01490533,96.1,95.2,19.1
P,6.907,2010,01490533,100,100,15.2
P,6.842,2011,01490533,100,100,16.3
P,7.061,2012,01490533,100,100,16.0
P,7.356,2013,01490533,100,100,14.3
NI,5.217,2007,00350485,89.9,88.9,12.8
NI,5.327,2008,00350485,96.3,93.4,12.1
NI,4.821,2009,00350485,100,96.2,12.7
NI,5.634,2010,00350485,100,96.7,13.3
NI,5.492,2011,00350485,99.5,93.1,13.2
NI,4.954,2012,00350485,94.9,88.8,12.8
NI,4.994,2013,00350485,96.2,96.5,12.2
NI,5.393,2014,00350485,95.6,78.4,12.4
P,7.5,2006,06600305,99.1,98.9,12.2
P,7.814,2007,06600305,99,98.7,11.8
P,7.694,2009,06600305,97.4,90.9,9.5
P,7.789,2010,06600305,100,100,13.1
P,7.706,2011,06600305,99.6,97.4,11.9
P,7.771,2013,06600305,100,93.6,11.5
P,7.87,2014,06600305,100,94.2,11.6
NI,6.218,2006,04450105,73.2,91.6,12.8
P,6.903,2007,04450105,73.1,96.1,15.0
P,6.294,2008,04450105,74.2,100,16.0
P,6.964,2010,04450105,74.1,100,14.0
P,7.387,2011,04450105,88.2,99.2,12.8
P,7.319,2012,04450105,87.9,98.5,12.7
P,7.69,2013,04450105,92.7,96.4,12.2
P,7.354,2014,04450105,94.6,100,12.8
P,6.516,2006,02740505,99.4,100,11.9
P,6.94,2008,02740505,96.8,98.5,11.4
P,7.162,2009,02740505,97.6,94.3,11.4
P,7.12,2010,02740505,97.4,95.7,11.5
P,7.171,2012,02740505,97.2,98.4,11.5
P,7.85,2013,02740505,95.7,96.4,10.4
P,7.845,2014,02740505,94.3,98.3,10.6
NI,5.791,2006,08600605,100,100,8.4
NI,6.058,2007,08600605,100,100,8.3
P,6.9,2008,08600605,93.6,100,8.5
P,6.931,2009,08600605,88.7,85.9,7.8
P,6.995,2010,08600605,92.5,85.3,8.3
P,7.307,2011,08600605,95.2,94.9,7.6
P,7.281,2012,08600605,94.9,93.4,8.5
P,7.458,2013,08600605,97.5,95.2,8.3
P,7.081,2014,08600605,98.8,96.2,7.6
NI,4.735,2008,00350450,91.7,91.4,10.6
W,4.334,2009,00350450,100,92.2,10.3
P,6.932,2009,06250320,100,100,16.4
P,6.761,2010,06250320,100,100,19.1
P,7.375,2011,06250320,100,100,18.4
P,7.572,2012,06250320,100,100,17.0
P,7.5,2013,06250320,100,100,15.4
P,7.286,2014,06250320,100,100,15.7
P,6.538,2006,02440505,89.4,90.1,13.9
P,6.739,2007,02440505,89.5,90.2,13.1
P,7.001,2009,02440505,91.1,90,10.2
P,7.508,2010,02440505,94.2,93.4,12.9
P,7.435,2011,02440505,97.1,100,10.8
P,7.738,2014,02440505,98.4,94.7,11.6
A,8.821,2009,00460025,100,100,12.1
A,8.676,2010,00460025,100,100,13.2
A,8.819,2012,00460025,100,100,14.2
A,8.704,2013,00460025,100,100,13.2
A,8.611,2014,00460025,100,100,14.4
P,6.492,2006,02090505,82.5,90.4,11.6
P,6.581,2007,02090505,85.2,83.1,11.9
P,7.275,2008,02090505,91.4,87.3,11.7
P,6.976,2009,02090505,99,98,12.0
P,6.32,2010,02090505,96.1,92.7,12.0
P,6.387,2011,02090505,92.7,96.3,10.2
P,6.694,2012,02090505,94.9,96.6,10.4
P,6.816,2013,02090505,97.9,98.4,10.1
P,6.263,2014,02090505,95.8,62.4,9.4
P,7.491,2008,01620020,98.2,98,14.5
P,7.296,2009,01620020,96.5,91.2,13.8
P,7.393,2010,01620020,100,100,14.4
P,7.227,2012,01620020,100,100,13.5
NI,5.064,2006,02010410,92.3,90.9,13.9
NI,5.282,2007,02010410,82.6,81,13.1
NI,5.217,2008,02010410,90.7,88.9,11.8
NI,5.501,2009,02010410,95.4,96.4,10.7
NI,5.458,2010,02010410,97.6,98.1,11.1
NI,5.725,2011,02010410,95.3,96.3,11.6
NI,5.937,2012,02010410,98.8,93.3,12.3
NI,5.564,2013,02010410,100,88.5,12.6
NI,5.515,2014,02010410,98.7,87,14.0
P,6.471,2014,00950045,100,96,14.7
NI,5.486,2006,01630605,93.2,52.5,12.4
NI,5.587,2007,01630605,92.2,55.3,11.3
NI,5.617,2008,01630605,93.9,65.6,12.2
NI,5.846,2009,01630605,97.8,83,12.4
NI,6.037,2010,01630605,93.7,88.9,11.8
NI,5.932,2011,01630605,98.7,92.8,10.9
P,6.859,2012,01630605,95.8,94.3,10.2
P,6.836,2013,01630605,87.2,87.7,9.1
P,6.879,2014,01630605,92.2,92.6,9.7
P,6.377,2006,02360505,96.2,90.8,12.3
P,6.875,2007,02360505,94.1,97.3,12.3
P,6.641,2008,02360505,87.1,85.1,10.9
P,6.983,2009,02360505,93.6,93.2,10.9
P,7.416,2010,02360505,94.4,93.9,10.9
P,7.658,2012,02360505,96.7,91.8,10.4
P,7.877,2013,02360505,92.6,84.5,10.6
P,7.116,2006,03100505,90.3,88.2,13.2
P,7.321,2009,03100505,100,100,13.9
P,7.336,2010,03100505,96.9,98.7,12.6
P,7.189,2011,03100505,97.5,99.3,12.3
P,7.515,2012,03100505,98.6,95.5,11.9
A,8.139,2013,03100505,96.9,100,10.7
P,7.711,2014,03100505,97.4,100,10.5
P,7.546,2006,04470205,70.5,73.5,12.8
P,7.991,2007,04470205,71.4,79,12.5
P,7.462,2008,04470205,81.3,91.5,13.1
A,8.654,2009,04470205,81.5,91.5,13.8
P,7.791,2010,04470205,86.6,91.5,14.1
A,8.375,2011,04470205,88.3,89.9,14.2
P,8.112,2013,04470205,75.8,100,13.6
P,7.799,2014,04470205,75.8,100,13.6
P,7.94,2007,01570025,98.3,95.8,9.9
P,7.917,2008,01570025,100,100,11.0
P,7.986,2009,01570025,98.4,98.3,10.2
NI,5.732,2008,01140305,94,86.8,13.2
P,6.566,2009,01140305,100,78,17.2
NI,5.797,2007,01140305,100,100,12.8
P,7.319,2006,02640305,100,97.6,13.0
P,7.608,2007,02640305,100,97.6,12.7
P,7.684,2008,02640305,100,100,12.1
P,7.62,2009,02640305,100,100,11.1
A,8.201,2011,02640305,100,100,13.3
A,8.26,2012,02640305,98.5,98.5,13.5
P,7.48,2014,02640305,100,97.4,13.0
P,8.118,2006,06800505,100,100,15.3
A,8.499,2007,06800505,97.3,96.7,15.2
A,8.346,2008,06800505,100,98.4,14.7
A,8.488,2009,06800505,100,96.7,14.9
A,8.345,2010,06800505,100,96.7,15.1
A,8.499,2011,06800505,99.2,95.5,15.3
A,8.717,2012,06800505,98.8,98.3,15.5
A,8.654,2014,06800505,98.7,100,16.5
P,7.857,2006,03150305,100,98.4,12.6
A,8.205,2007,03150305,98.2,97.7,12.9
A,8.205,2008,03150305,98.1,99.6,13.0
A,8.317,2010,03150305,95.8,97.3,12.3
P,7.93,2011,03150305,100,100,13.1
A,8.573,2012,03150305,97.9,100,13.3
A,8.258,2014,03150305,100,100,13.1
NI,4.861,2007,01490016,100,94.7,13.7
NI,4.95,2008,01490016,100,100,19.0
NI,4.871,2009,01490016,93.5,98.4,17.1
NI,5.275,2012,01490016,100,89.2,12.2
NI,5.923,2013,01490016,100,100,12.2
NI,5.634,2014,01490016,90.1,85.3,12.6
P,7.943,2006,07400505,98.9,100,14.2
P,8.094,2007,07400505,97.9,100,13.4
P,8.066,2008,07400505,95.3,100,13.6
A,8.442,2009,07400505,93.6,100,12.8
A,8.453,2010,07400505,93.1,100,13.7
A,8.354,2011,07400505,97.3,100,13.9
A,8.694,2013,07400505,100,100,14.2
A,8.382,2014,07400505,98,100,14.6
NI,5.0,2007,00490045,91.2,95.4,9.9
NI,6.048,2008,00490045,100,100,13.5
P,6.25,2009,00490045,92.7,88.4,13.3
P,6.724,2010,00490045,96.5,92.9,14.5
P,6.369,2011,00490045,100,100,11.3
P,6.932,2012,00490045,100,100,10.7
P,7.03,2007,01280505,84.5,89.1,17.2
P,7.195,2008,01280505,91,87.2,16.0
P,7.463,2009,01280505,89.3,87.5,14.8
P,7.469,2010,01280505,92.1,88.5,14.8
P,7.691,2011,01280505,94.1,88.7,13.8
P,7.55,2012,01280505,95,96.2,13.9
P,7.7,2013,01280505,95.7,99.4,12.2
P,7.703,2014,01280505,92.9,98.5,13.2
P,7.25,2006,02390515,95.7,90.9,9.7
P,7.448,2007,02390515,91.9,90.6,10.0
P,7.598,2008,02390515,100,100,9.6
P,7.705,2009,02390515,95.8,100,12.5
P,7.7,2010,02390515,95.9,100,12.2
P,8.014,2011,02390515,96,100,11.3
A,8.266,2012,02390515,98.2,97.2,11.2
A,8.331,2013,02390515,98.2,96,10.4
A,8.281,2014,02390515,99.2,94.1,9.8
P,6.502,2006,07700405,89.2,89.3,13.4
P,6.505,2007,07700405,100,100,12.4
P,6.742,2008,07700405,100,100,12.3
P,6.671,2009,07700405,100,100,12.0
P,6.953,2011,07700405,93.4,100,11.7
P,6.871,2012,07700405,96.5,100,12.8
P,7.019,2013,07700405,97.9,100,12.9
P,6.92,2014,07700405,95.6,100,11.2
P,6.562,2006,00010405,100,99,17.4
P,6.962,2009,00010405,90.8,84.8,13.8
P,6.863,2011,00010405,100,92.9,21.9
P,7.18,2012,00010405,100,100,15.6
P,6.828,2013,00010405,100,100,15.3
P,6.71,2014,00010405,99.1,100,14.2
P,6.724,2007,00860505,100,100,13.4
P,7.283,2008,00860505,92.4,94.9,13.1
P,7.308,2009,00860505,97.5,100,12.6
P,6.948,2010,00860505,97.3,99.4,12.1
P,7.252,2011,00860505,97.3,100,12.0
P,7.511,2012,00860505,98.6,98.1,12.6
P,8.114,2013,00860505,98.6,100,13.1
P,7.94,2014,00860505,97.1,100,13.3
P,7.192,2006,06350505,92.5,91.7,14.3
P,7.698,2007,06350505,98.7,98.4,15.3
P,7.534,2008,06350505,95.5,91.9,15.4
P,7.833,2009,06350505,93.2,91.6,15.0
P,7.673,2010,06350505,97.7,96.6,14.3
A,8.13,2011,06350505,98,98.7,13.1
A,8.276,2012,06350505,97.8,97.7,12.9
A,8.619,2013,06350505,100,98.6,12.2
A,8.558,2014,06350505,97.8,98.6,12.3
P,6.519,2008,00520305,98.2,97.7,13.0
P,6.894,2007,00520305,97.3,84.6,13.2
P,6.523,2008,06030305,100,86.1,11.9
P,6.377,2009,06030305,100,100,12.4
P,6.325,2007,06030305,96.5,100,12.2
A,8.683,2008,01640505,100,99.5,13.2
A,8.828,2009,01640505,100,100,13.3
A,9.206,2010,01640505,100,99.5,13.5
A,9.0,2011,01640505,100,99.5,12.6
A,9.175,2012,01640505,100,99.1,12.4
A,9.192,2013,01640505,98.1,100,12.0
A,9.084,2014,01640505,100,100,12.5
NI,6.168,2008,00190305,100,100,13.4
P,6.528,2009,00190305,91.6,88.9,11.0
P,7.038,2010,00190305,90.8,94.6,12.9
P,6.567,2007,00180510,84.1,79,13.7
P,6.677,2008,00180510,95.4,93.8,12.0
P,6.938,2009,00180510,98.7,97.7,11.6
P,7.237,2010,00180510,96.8,94,11.0
P,7.46,2011,00180510,100,98.7,11.0
P,7.724,2012,00180510,100,100,10.8
P,7.342,2013,00180510,100,99.3,10.6
P,7.457,2014,00180510,100,100,10.7
P,6.513,2006,06350305,100,100,15.1
P,6.473,2007,06350305,100,100,14.7
P,6.673,2008,06350305,100,98.2,15.0
P,6.807,2009,06350305,88.2,87.4,14.1
P,6.568,2010,06350305,100,100,14.6
P,6.611,2011,06350305,97.1,97,14.6
P,6.837,2012,06350305,100,99.3,12.9
P,6.762,2013,06350305,100,99.4,13.1
NI,5.923,2007,08180605,100,100,9.3
P,6.67,2008,08180605,96.4,100,9.3
P,6.787,2009,08180605,98.1,100,9.8
P,7.143,2010,08180605,100,100,9.1
P,6.875,2011,08180605,100,100,8.9
P,6.954,2012,08180605,98.2,100,9.0
P,7.558,2013,08180605,94.5,100,9.5
P,6.512,2006,07530405,100,100,15.9
P,6.665,2007,07530405,100,100,14.7
P,6.656,2008,07530405,100,100,14.4
P,6.72,2009,07530405,100,100,14.0
P,7.07,2010,07530405,100,100,13.5
P,7.268,2011,07530405,100,100,14.5
P,7.03,2012,07530405,100,100,14.6
P,6.984,2013,07530405,100,100,13.7
P,6.46,2014,07530405,100,100,14.6
NI,4.798,2006,04710405,63.2,59,9.6
NI,5.184,2007,04710405,61.4,57.9,10.2
NI,5.983,2008,04710405,58.3,100,11.6
P,6.33,2009,04710405,52,79.4,12.5
NI,5.962,2010,04710405,85.1,76.6,10.5
NI,6.203,2011,04710405,75.8,100,22.4
NI,6.153,2012,04710405,89.6,90.1,16.1
NI,6.121,2013,04710405,93.7,100,16.0
NI,4.457,2010,02010515,85,54.8,7.0
P,6.25,2011,02010515,100,65.3,6.9
NI,5.0,2013,02010515,92.8,66.1,6.5
NI,4.774,2008,00350405,96,92,12.1
NI,5.081,2009,00350405,98,99.6,11.6
NI,5.237,2010,00350405,100,94.4,11.3
NI,5.262,2011,00350405,97.8,90.1,11.3
NI,4.758,2007,00350405,93.6,91.1,13.5
P,6.406,2009,00930058,97.9,98.4,13.7
